,N,M,n,m,T,Salary
669,1,500,2,600,1,3276.498084903884
670,1,500,2,700,1,3273.188225566209
671,1,500,2,800,1,3273.1015809959895
672,1,500,2,900,1,3275.4378029477907
673,1,500,2,1000,1,3279.6177942916975
674,1,500,2,1500,1,3316.3527771306262
675,1,500,2,2000,1,3364.2066691995797
676,1,500,2,2500,1,3414.3803824311185
677,1,500,2,3000,1,3463.7948391681784
678,1,500,3,100,1,3499.0859218936157
679,1,500,3,200,1,3445.319130979305
680,1,500,3,300,1,3410.657571867071
681,1,500,3,400,1,3388.467349374575
682,1,500,3,500,1,3374.789808046955
683,1,500,3,600,1,3367.123084903884
684,1,500,3,700,1,3363.813225566209
685,1,500,3,800,1,3363.7265809959895
686,1,500,3,900,1,3366.0628029477907
687,1,500,3,1000,1,3370.2427942916975
688,1,500,3,1500,1,3406.9777771306262
689,1,500,3,2000,1,3454.8316691995797
690,1,500,3,2500,1,3505.0053824311185
691,1,500,3,3000,1,3554.4198391681784
692,1,500,4,100,1,3598.4609218936157
693,1,500,4,200,1,3544.694130979305
694,1,500,4,300,1,3510.032571867071
695,1,500,4,400,1,3487.842349374575
696,1,500,4,500,1,3474.164808046955
697,1,500,4,600,1,3466.498084903884
698,1,500,4,700,1,3463.188225566209
699,1,500,4,800,1,3463.1015809959895
700,1,500,4,900,1,3465.4378029477907
701,1,500,4,1000,1,3469.6177942916975
702,1,500,4,1500,1,3506.3527771306262
703,1,500,4,2000,1,3554.2066691995797
704,1,500,4,2500,1,3604.3803824311185
705,1,500,4,3000,1,3653.7948391681784
706,1,500,5,100,1,3702.2109218936157
707,1,500,5,200,1,3648.444130979305
708,1,500,5,300,1,3613.782571867071
709,1,500,5,400,1,3591.592349374575
710,1,500,5,500,1,3577.914808046955
711,1,500,5,600,1,3570.248084903884
712,1,500,5,700,1,3566.938225566209
713,1,500,5,800,1,3566.8515809959895
714,1,500,5,900,1,3569.1878029477907
715,1,500,5,1000,1,3573.3677942916975
716,1,500,5,1500,1,3610.1027771306262
717,1,500,5,2000,1,3657.9566691995797
718,1,500,5,2500,1,3708.1303824311185
719,1,500,5,3000,1,3757.5448391681784
720,1,500,6,100,1,3808.4609218936157
721,1,500,6,200,1,3754.694130979305
722,1,500,6,300,1,3720.032571867071
723,1,500,6,400,1,3697.842349374575
724,1,500,6,500,1,3684.164808046955
725,1,500,6,600,1,3676.498084903884
726,1,500,6,700,1,3673.188225566209
727,1,500,6,800,1,3673.1015809959895
728,1,500,6,900,1,3675.4378029477907
729,1,500,6,1000,1,3679.6177942916975
730,1,500,6,1500,1,3716.3527771306262
731,1,500,6,2000,1,3764.2066691995797
732,1,500,6,2500,1,3814.3803824311185
733,1,500,6,3000,1,3863.7948391681784
734,1,500,7,100,1,3916.2734218936157
735,1,500,7,200,1,3862.506630979305
736,1,500,7,300,1,3827.845071867071
737,1,500,7,400,1,3805.654849374575
738,1,500,7,500,1,3791.977308046955
739,1,500,7,600,1,3784.310584903884
740,1,500,7,700,1,3781.000725566209
741,1,500,7,800,1,3780.9140809959895
742,1,500,7,900,1,3783.2503029477907
743,1,500,7,1000,1,3787.4302942916975
744,1,500,7,1500,1,3824.1652771306262
745,1,500,7,2000,1,3872.0191691995797
746,1,500,7,2500,1,3922.1928824311185
747,1,500,7,3000,1,3971.6073391681784
748,1,500,8,100,1,4025.127588560282
749,1,500,8,200,1,3971.3607976459716
750,1,500,8,300,1,3936.6992385337376
751,1,500,8,400,1,3914.5090160412415
752,1,500,8,500,1,3900.8314747136214
753,1,500,8,600,1,3893.1647515705504
754,1,500,8,700,1,3889.8548922328755
755,1,500,8,800,1,3889.768247662656
756,1,500,8,900,1,3892.1044696144572
757,1,500,8,1000,1,3896.284460958364
758,1,500,8,1500,1,3933.0194437972928
759,1,500,8,2000,1,3980.873335866246
760,1,500,8,2500,1,4031.047049097785
761,1,500,8,3000,1,4080.461505834845
762,1,500,9,100,1,4134.710921893616
763,1,500,9,200,1,4080.944130979305
764,1,500,9,300,1,4046.282571867071
765,1,500,9,400,1,4024.092349374575
766,1,500,9,500,1,4010.414808046955
767,1,500,9,600,1,4002.748084903884
768,1,500,9,700,1,3999.438225566209
769,1,500,9,800,1,3999.3515809959895
770,1,500,9,900,1,4001.6878029477907
771,1,500,9,1000,1,4005.8677942916975
772,1,500,9,1500,1,4042.6027771306262
773,1,500,9,2000,1,4090.4566691995797
774,1,500,9,2500,1,4140.630382431118
775,1,500,9,3000,1,4190.044839168178
776,1,600,0,0,1,3455.9366184187725
777,1,600,1,100,1,3367.7602266838294
778,1,600,1,200,1,3321.4385620069343
779,1,600,1,300,1,3290.2484234404737
780,1,600,1,400,1,3269.4281721294915
781,1,600,1,500,1,3255.9654273908177
782,1,600,1,600,1,3247.8662654047125
783,1,600,1,700,1,3243.761976293771
784,1,600,1,800,1,3242.6845574264735
785,1,600,1,900,1,3243.932167245639
786,1,600,1,1000,1,3246.985157589963
787,1,600,1,1500,1,3278.3700517463612
788,1,600,1,2000,1,3321.9020993870477
789,1,600,1,2500,1,3368.701220311816
790,1,600,1,3000,1,3415.4541641567016
791,1,600,2,100,1,3436.5102266838294
792,1,600,2,200,1,3390.1885620069343
793,1,600,2,300,1,3358.9984234404737
794,1,600,2,400,1,3338.1781721294915
795,1,600,2,500,1,3324.7154273908177
796,1,600,2,600,1,3316.6162654047125
797,1,600,2,700,1,3312.511976293771
798,1,600,2,800,1,3311.4345574264735
799,1,600,2,900,1,3312.682167245639
800,1,600,2,1000,1,3315.735157589963
801,1,600,2,1500,1,3347.1200517463612
802,1,600,2,2000,1,3390.6520993870477
803,1,600,2,2500,1,3437.451220311816
804,1,600,2,3000,1,3484.2041641567016
805,1,600,3,100,1,3527.1352266838294
806,1,600,3,200,1,3480.8135620069343
807,1,600,3,300,1,3449.6234234404737
808,1,600,3,400,1,3428.8031721294915
809,1,600,3,500,1,3415.3404273908177
810,1,600,3,600,1,3407.2412654047125
811,1,600,3,700,1,3403.136976293771
812,1,600,3,800,1,3402.0595574264735
813,1,600,3,900,1,3403.307167245639
814,1,600,3,1000,1,3406.360157589963
815,1,600,3,1500,1,3437.7450517463612
816,1,600,3,2000,1,3481.2770993870477
817,1,600,3,2500,1,3528.076220311816
818,1,600,3,3000,1,3574.8291641567016
819,1,600,4,100,1,3626.5102266838294
820,1,600,4,200,1,3580.1885620069343
821,1,600,4,300,1,3548.9984234404737
822,1,600,4,400,1,3528.1781721294915
823,1,600,4,500,1,3514.7154273908177
824,1,600,4,600,1,3506.6162654047125
825,1,600,4,700,1,3502.511976293771
826,1,600,4,800,1,3501.4345574264735
827,1,600,4,900,1,3502.682167245639
828,1,600,4,1000,1,3505.735157589963
829,1,600,4,1500,1,3537.1200517463612
830,1,600,4,2000,1,3580.6520993870477
831,1,600,4,2500,1,3627.451220311816
832,1,600,4,3000,1,3674.2041641567016
833,1,600,5,100,1,3730.2602266838294
834,1,600,5,200,1,3683.9385620069343
835,1,600,5,300,1,3652.7484234404737
836,1,600,5,400,1,3631.9281721294915
837,1,600,5,500,1,3618.4654273908177
838,1,600,5,600,1,3610.3662654047125
839,1,600,5,700,1,3606.261976293771
840,1,600,5,800,1,3605.1845574264735
841,1,600,5,900,1,3606.432167245639
842,1,600,5,1000,1,3609.485157589963
843,1,600,5,1500,1,3640.8700517463612
844,1,600,5,2000,1,3684.4020993870477
845,1,600,5,2500,1,3731.201220311816
846,1,600,5,3000,1,3777.9541641567016
847,1,600,6,100,1,3836.5102266838294
848,1,600,6,200,1,3790.1885620069343
849,1,600,6,300,1,3758.9984234404737
850,1,600,6,400,1,3738.1781721294915
851,1,600,6,500,1,3724.7154273908177
852,1,600,6,600,1,3716.6162654047125
853,1,600,6,700,1,3712.511976293771
854,1,600,6,800,1,3711.4345574264735
855,1,600,6,900,1,3712.682167245639
856,1,600,6,1000,1,3715.735157589963
857,1,600,6,1500,1,3747.1200517463612
858,1,600,6,2000,1,3790.6520993870477
859,1,600,6,2500,1,3837.451220311816
860,1,600,6,3000,1,3884.2041641567016
861,1,600,7,100,1,3944.3227266838294
862,1,600,7,200,1,3898.0010620069343
863,1,600,7,300,1,3866.8109234404737
864,1,600,7,400,1,3845.9906721294915
865,1,600,7,500,1,3832.5279273908177
866,1,600,7,600,1,3824.4287654047125
867,1,600,7,700,1,3820.324476293771
868,1,600,7,800,1,3819.2470574264735
869,1,600,7,900,1,3820.494667245639
870,1,600,7,1000,1,3823.547657589963
871,1,600,7,1500,1,3854.9325517463612
872,1,600,7,2000,1,3898.4645993870477
873,1,600,7,2500,1,3945.263720311816
874,1,600,7,3000,1,3992.0166641567016
875,1,600,8,100,1,4053.176893350496
876,1,600,8,200,1,4006.855228673601
877,1,600,8,300,1,3975.6650901071403
878,1,600,8,400,1,3954.844838796158
879,1,600,8,500,1,3941.382094057484
880,1,600,8,600,1,3933.282932071379
881,1,600,8,700,1,3929.1786429604376
882,1,600,8,800,1,3928.10122409314
883,1,600,8,900,1,3929.3488339123055
884,1,600,8,1000,1,3932.4018242566294
885,1,600,8,1500,1,3963.7867184130278
886,1,600,8,2000,1,4007.318766053714
887,1,600,8,2500,1,4054.1178869784826
888,1,600,8,3000,1,4100.870830823368
889,1,600,9,100,1,4162.760226683829
890,1,600,9,200,1,4116.438562006934
891,1,600,9,300,1,4085.2484234404737
892,1,600,9,400,1,4064.4281721294915
893,1,600,9,500,1,4050.9654273908177
894,1,600,9,600,1,4042.8662654047125
895,1,600,9,700,1,4038.761976293771
896,1,600,9,800,1,4037.6845574264735
897,1,600,9,900,1,4038.932167245639
898,1,600,9,1000,1,4041.985157589963
899,1,600,9,1500,1,4073.3700517463612
900,1,600,9,2000,1,4116.902099387047
901,1,600,9,2500,1,4163.701220311816
902,1,600,9,3000,1,4210.454164156701
903,1,700,0,0,1,3468.326322388353
904,1,700,1,100,1,3391.5945521467984
905,1,700,1,200,1,3351.4044975063734
906,1,700,1,300,1,3323.441536212028
907,1,700,1,400,1,3304.182769877751
908,1,700,1,500,1,3291.2943052432156
909,1,700,1,600,1,3283.1723715915523
910,1,700,1,700,1,3278.6813119051567
911,1,700,1,800,1,3276.996540199581
912,1,700,1,900,1,3277.506517263233
913,1,700,1,1000,1,3279.749423945357
914,1,700,1,1500,1,3306.935052230852
915,1,700,1,2000,1,3346.8163786933483
916,1,700,1,2500,1,3390.6550006787174
917,1,700,1,3000,1,3435.016844192607
918,1,700,2,100,1,3460.3445521467984
919,1,700,2,200,1,3420.1544975063734
920,1,700,2,300,1,3392.191536212028
921,1,700,2,400,1,3372.932769877751
922,1,700,2,500,1,3360.0443052432156
923,1,700,2,600,1,3351.9223715915523
924,1,700,2,700,1,3347.4313119051567
925,1,700,2,800,1,3345.746540199581
926,1,700,2,900,1,3346.256517263233
927,1,700,2,1000,1,3348.499423945357
928,1,700,2,1500,1,3375.685052230852
929,1,700,2,2000,1,3415.5663786933483
930,1,700,2,2500,1,3459.4050006787174
931,1,700,2,3000,1,3503.766844192607
932,1,700,3,100,1,3550.9695521467984
933,1,700,3,200,1,3510.7794975063734
934,1,700,3,300,1,3482.816536212028
935,1,700,3,400,1,3463.557769877751
936,1,700,3,500,1,3450.6693052432156
937,1,700,3,600,1,3442.5473715915523
938,1,700,3,700,1,3438.0563119051567
939,1,700,3,800,1,3436.371540199581
940,1,700,3,900,1,3436.881517263233
941,1,700,3,1000,1,3439.124423945357
942,1,700,3,1500,1,3466.310052230852
943,1,700,3,2000,1,3506.1913786933483
944,1,700,3,2500,1,3550.0300006787174
945,1,700,3,3000,1,3594.391844192607
946,1,700,4,100,1,3650.3445521467984
947,1,700,4,200,1,3610.1544975063734
948,1,700,4,300,1,3582.191536212028
949,1,700,4,400,1,3562.932769877751
950,1,700,4,500,1,3550.0443052432156
951,1,700,4,600,1,3541.9223715915523
952,1,700,4,700,1,3537.4313119051567
953,1,700,4,800,1,3535.746540199581
954,1,700,4,900,1,3536.256517263233
955,1,700,4,1000,1,3538.499423945357
956,1,700,4,1500,1,3565.685052230852
957,1,700,4,2000,1,3605.5663786933483
958,1,700,4,2500,1,3649.4050006787174
959,1,700,4,3000,1,3693.766844192607
960,1,700,5,100,1,3754.0945521467984
961,1,700,5,200,1,3713.9044975063734
962,1,700,5,300,1,3685.941536212028
963,1,700,5,400,1,3666.682769877751
964,1,700,5,500,1,3653.7943052432156
965,1,700,5,600,1,3645.6723715915523
966,1,700,5,700,1,3641.1813119051567
967,1,700,5,800,1,3639.496540199581
968,1,700,5,900,1,3640.006517263233
969,1,700,5,1000,1,3642.249423945357
970,1,700,5,1500,1,3669.435052230852
971,1,700,5,2000,1,3709.3163786933483
972,1,700,5,2500,1,3753.1550006787174
973,1,700,5,3000,1,3797.516844192607
974,1,700,6,100,1,3860.3445521467984
975,1,700,6,200,1,3820.1544975063734
976,1,700,6,300,1,3792.191536212028
977,1,700,6,400,1,3772.932769877751
978,1,700,6,500,1,3760.0443052432156
979,1,700,6,600,1,3751.9223715915523
980,1,700,6,700,1,3747.4313119051567
981,1,700,6,800,1,3745.746540199581
982,1,700,6,900,1,3746.256517263233
983,1,700,6,1000,1,3748.499423945357
984,1,700,6,1500,1,3775.685052230852
985,1,700,6,2000,1,3815.5663786933483
986,1,700,6,2500,1,3859.4050006787174
987,1,700,6,3000,1,3903.766844192607
988,1,700,7,100,1,3968.1570521467984
989,1,700,7,200,1,3927.9669975063734
990,1,700,7,300,1,3900.004036212028
991,1,700,7,400,1,3880.745269877751
992,1,700,7,500,1,3867.8568052432156
993,1,700,7,600,1,3859.7348715915523
994,1,700,7,700,1,3855.2438119051567
995,1,700,7,800,1,3853.559040199581
996,1,700,7,900,1,3854.069017263233
997,1,700,7,1000,1,3856.311923945357
998,1,700,7,1500,1,3883.497552230852
999,1,700,7,2000,1,3923.3788786933483
1000,1,700,7,2500,1,3967.2175006787174
1001,1,700,7,3000,1,4011.579344192607
1002,1,700,8,100,1,4077.011218813465
1003,1,700,8,200,1,4036.82116417304
1004,1,700,8,300,1,4008.8582028786946
1005,1,700,8,400,1,3989.5994365444176
1006,1,700,8,500,1,3976.710971909882
1007,1,700,8,600,1,3968.589038258219
1008,1,700,8,700,1,3964.097978571823
1009,1,700,8,800,1,3962.4132068662475
1010,1,700,8,900,1,3962.9231839298996
1011,1,700,8,1000,1,3965.1660906120237
1012,1,700,8,1500,1,3992.3517188975184
1013,1,700,8,2000,1,4032.233045360015
1014,1,700,8,2500,1,4076.071667345384
1015,1,700,8,3000,1,4120.433510859273
1016,1,700,9,100,1,4186.594552146798
1017,1,700,9,200,1,4146.404497506373
1018,1,700,9,300,1,4118.441536212028
1019,1,700,9,400,1,4099.182769877751
1020,1,700,9,500,1,4086.2943052432156
1021,1,700,9,600,1,4078.1723715915523
1022,1,700,9,700,1,4073.6813119051567
1023,1,700,9,800,1,4071.996540199581
1024,1,700,9,900,1,4072.506517263233
1025,1,700,9,1000,1,4074.749423945357
1026,1,700,9,1500,1,4101.935052230852
1027,1,700,9,2000,1,4141.816378693348
1028,1,700,9,2500,1,4185.655000678717
1029,1,700,9,3000,1,4230.016844192607
1030,1,800,0,0,1,3480.5005422866616
1031,1,800,1,100,1,3412.5605715722722
1032,1,800,1,200,1,3377.454900294565
1033,1,800,1,300,1,3352.400112364685
1034,1,800,1,400,1,3334.722345081719
1035,1,800,1,500,1,3322.5827668893335
1036,1,800,1,600,1,3314.67806638384
1037,1,800,1,700,1,3310.0609131535225
1038,1,800,1,800,1,3308.027876936504
1039,1,800,1,900,1,3308.047008398606
1040,1,800,1,1000,1,3309.709642332208
1041,1,800,1,1500,1,3333.5801226515055
1042,1,800,1,2000,1,3370.36070862768
1043,1,800,1,2500,1,3411.5914156655463
1044,1,800,1,3000,1,3453.7983955942786
1045,1,800,2,100,1,3481.3105715722722
1046,1,800,2,200,1,3446.204900294565
1047,1,800,2,300,1,3421.150112364685
1048,1,800,2,400,1,3403.472345081719
1049,1,800,2,500,1,3391.3327668893335
1050,1,800,2,600,1,3383.42806638384
1051,1,800,2,700,1,3378.8109131535225
1052,1,800,2,800,1,3376.777876936504
1053,1,800,2,900,1,3376.797008398606
1054,1,800,2,1000,1,3378.459642332208
1055,1,800,2,1500,1,3402.3301226515055
1056,1,800,2,2000,1,3439.11070862768
1057,1,800,2,2500,1,3480.3414156655463
1058,1,800,2,3000,1,3522.5483955942786
1059,1,800,3,100,1,3571.9355715722722
1060,1,800,3,200,1,3536.829900294565
1061,1,800,3,300,1,3511.775112364685
1062,1,800,3,400,1,3494.097345081719
1063,1,800,3,500,1,3481.9577668893335
1064,1,800,3,600,1,3474.05306638384
1065,1,800,3,700,1,3469.4359131535225
1066,1,800,3,800,1,3467.402876936504
1067,1,800,3,900,1,3467.422008398606
1068,1,800,3,1000,1,3469.084642332208
1069,1,800,3,1500,1,3492.9551226515055
1070,1,800,3,2000,1,3529.73570862768
1071,1,800,3,2500,1,3570.9664156655463
1072,1,800,3,3000,1,3613.1733955942786
1073,1,800,4,100,1,3671.3105715722722
1074,1,800,4,200,1,3636.204900294565
1075,1,800,4,300,1,3611.150112364685
1076,1,800,4,400,1,3593.472345081719
1077,1,800,4,500,1,3581.3327668893335
1078,1,800,4,600,1,3573.42806638384
1079,1,800,4,700,1,3568.8109131535225
1080,1,800,4,800,1,3566.777876936504
1081,1,800,4,900,1,3566.797008398606
1082,1,800,4,1000,1,3568.459642332208
1083,1,800,4,1500,1,3592.3301226515055
1084,1,800,4,2000,1,3629.11070862768
1085,1,800,4,2500,1,3670.3414156655463
1086,1,800,4,3000,1,3712.5483955942786
1087,1,800,5,100,1,3775.0605715722722
1088,1,800,5,200,1,3739.954900294565
1089,1,800,5,300,1,3714.900112364685
1090,1,800,5,400,1,3697.222345081719
1091,1,800,5,500,1,3685.0827668893335
1092,1,800,5,600,1,3677.17806638384
1093,1,800,5,700,1,3672.5609131535225
1094,1,800,5,800,1,3670.527876936504
1095,1,800,5,900,1,3670.547008398606
1096,1,800,5,1000,1,3672.209642332208
1097,1,800,5,1500,1,3696.0801226515055
1098,1,800,5,2000,1,3732.86070862768
1099,1,800,5,2500,1,3774.0914156655463
1100,1,800,5,3000,1,3816.2983955942786
1101,1,800,6,100,1,3881.3105715722722
1102,1,800,6,200,1,3846.204900294565
1103,1,800,6,300,1,3821.150112364685
1104,1,800,6,400,1,3803.472345081719
1105,1,800,6,500,1,3791.3327668893335
1106,1,800,6,600,1,3783.42806638384
1107,1,800,6,700,1,3778.8109131535225
1108,1,800,6,800,1,3776.777876936504
1109,1,800,6,900,1,3776.797008398606
1110,1,800,6,1000,1,3778.459642332208
1111,1,800,6,1500,1,3802.3301226515055
1112,1,800,6,2000,1,3839.11070862768
1113,1,800,6,2500,1,3880.3414156655463
1114,1,800,6,3000,1,3922.5483955942786
1115,1,800,7,100,1,3989.1230715722722
1116,1,800,7,200,1,3954.017400294565
1117,1,800,7,300,1,3928.962612364685
1118,1,800,7,400,1,3911.284845081719
1119,1,800,7,500,1,3899.1452668893335
1120,1,800,7,600,1,3891.24056638384
1121,1,800,7,700,1,3886.6234131535225
1122,1,800,7,800,1,3884.590376936504
1123,1,800,7,900,1,3884.609508398606
1124,1,800,7,1000,1,3886.272142332208
1125,1,800,7,1500,1,3910.1426226515055
1126,1,800,7,2000,1,3946.92320862768
1127,1,800,7,2500,1,3988.1539156655463
1128,1,800,7,3000,1,4030.3608955942786
1129,1,800,8,100,1,4097.977238238938
1130,1,800,8,200,1,4062.8715669612316
1131,1,800,8,300,1,4037.8167790313514
1132,1,800,8,400,1,4020.1390117483857
1133,1,800,8,500,1,4007.999433556
1134,1,800,8,600,1,4000.0947330505064
1135,1,800,8,700,1,3995.477579820189
1136,1,800,8,800,1,3993.4445436031706
1137,1,800,8,900,1,3993.4636750652726
1138,1,800,8,1000,1,3995.1263089988747
1139,1,800,8,1500,1,4018.996789318172
1140,1,800,8,2000,1,4055.7773752943467
1141,1,800,8,2500,1,4097.008082332213
1142,1,800,8,3000,1,4139.215062260945
1143,1,800,9,100,1,4207.560571572272
1144,1,800,9,200,1,4172.454900294565
1145,1,800,9,300,1,4147.400112364685
1146,1,800,9,400,1,4129.722345081719
1147,1,800,9,500,1,4117.5827668893335
1148,1,800,9,600,1,4109.67806638384
1149,1,800,9,700,1,4105.060913153522
1150,1,800,9,800,1,4103.027876936504
1151,1,800,9,900,1,4103.047008398606
1152,1,800,9,1000,1,4104.709642332208
1153,1,800,9,1500,1,4128.580122651505
1154,1,800,9,2000,1,4165.360708627681
1155,1,800,9,2500,1,4206.591415665546
1156,1,800,9,3000,1,4248.798395594278
1157,1,900,0,0,1,3492.466645638172
1158,1,900,1,100,1,3431.4682643771016
1159,1,900,1,200,1,3400.6174548516183
1160,1,900,1,300,1,3378.150384920222
1161,1,900,1,400,1,3361.993162187115
1162,1,900,1,500,1,3350.6748208625227
1163,1,900,1,600,1,3343.125286107464
1164,1,900,1,700,1,3338.549236609774
1165,1,900,1,800,1,3336.344592851855
1166,1,900,1,900,1,3336.048260951732
1167,1,900,1,1000,1,3337.299078341139
1168,1,900,1,1500,1,3358.5403448056204
1169,1,900,1,2000,1,3392.6738983170794
1170,1,900,1,2500,1,3431.598315951959
1171,1,900,1,3000,1,3471.857535544298
1172,1,900,2,100,1,3500.2182643771016
1173,1,900,2,200,1,3469.3674548516183
1174,1,900,2,300,1,3446.900384920222
1175,1,900,2,400,1,3430.743162187115
1176,1,900,2,500,1,3419.4248208625227
1177,1,900,2,600,1,3411.875286107464
1178,1,900,2,700,1,3407.299236609774
1179,1,900,2,800,1,3405.094592851855
1180,1,900,2,900,1,3404.798260951732
1181,1,900,2,1000,1,3406.049078341139
1182,1,900,2,1500,1,3427.2903448056204
1183,1,900,2,2000,1,3461.4238983170794
1184,1,900,2,2500,1,3500.348315951959
1185,1,900,2,3000,1,3540.607535544298
1186,1,900,3,100,1,3590.8432643771016
1187,1,900,3,200,1,3559.9924548516183
1188,1,900,3,300,1,3537.525384920222
1189,1,900,3,400,1,3521.368162187115
1190,1,900,3,500,1,3510.0498208625227
1191,1,900,3,600,1,3502.500286107464
1192,1,900,3,700,1,3497.924236609774
1193,1,900,3,800,1,3495.719592851855
1194,1,900,3,900,1,3495.423260951732
1195,1,900,3,1000,1,3496.674078341139
1196,1,900,3,1500,1,3517.9153448056204
1197,1,900,3,2000,1,3552.0488983170794
1198,1,900,3,2500,1,3590.973315951959
1199,1,900,3,3000,1,3631.232535544298
1200,1,900,4,100,1,3690.2182643771016
1201,1,900,4,200,1,3659.3674548516183
1202,1,900,4,300,1,3636.900384920222
1203,1,900,4,400,1,3620.743162187115
1204,1,900,4,500,1,3609.4248208625227
1205,1,900,4,600,1,3601.875286107464
1206,1,900,4,700,1,3597.299236609774
1207,1,900,4,800,1,3595.094592851855
1208,1,900,4,900,1,3594.798260951732
1209,1,900,4,1000,1,3596.049078341139
1210,1,900,4,1500,1,3617.2903448056204
1211,1,900,4,2000,1,3651.4238983170794
1212,1,900,4,2500,1,3690.348315951959
1213,1,900,4,3000,1,3730.607535544298
1214,1,900,5,100,1,3793.9682643771016
1215,1,900,5,200,1,3763.1174548516183
1216,1,900,5,300,1,3740.650384920222
1217,1,900,5,400,1,3724.493162187115
1218,1,900,5,500,1,3713.1748208625227
1219,1,900,5,600,1,3705.625286107464
1220,1,900,5,700,1,3701.049236609774
1221,1,900,5,800,1,3698.844592851855
1222,1,900,5,900,1,3698.548260951732
1223,1,900,5,1000,1,3699.799078341139
1224,1,900,5,1500,1,3721.0403448056204
1225,1,900,5,2000,1,3755.1738983170794
1226,1,900,5,2500,1,3794.098315951959
